geo_id,police_stations,fire_stations,public_schools,parks,commercial_establishments,number_of_police_killings,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED CARRY LICENSE VIOLATION,CRIM SEXUAL ASSAULT,CRIMINAL DAMAGE,CRIMINAL SEXUAL ASSAULT,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,GAMBLING,HOMICIDE,HUMAN TRAFFICKING,INTERFERENCE WITH PUBLIC OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR LAW VIOLATION,MOTOR VEHICLE THEFT,NARCOTICS,NON - CRIMINAL,NON-CRIMINAL,NON-CRIMINAL (SUBJECT SPECIFIED),OBSCENITY,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PROSTITUTION,PUBLIC INDECENCY,PUBLIC PEACE VIOLATION,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION
1400000US17031661000,2,4,37,4,62.0,0.0,8.0,297.0,730.0,291.0,2.0,21.0,443.0,5.0,91.0,195.0,12.0,16.0,0.0,21.0,1.0,2.0,3.0,159.0,180.0,,1.0,,1.0,24.0,0.0,318.0,0.0,0.0,20.0,137.0,8.0,1.0,643.0,89.0
1400000US17031661100,1,4,33,2,29.0,0.0,2.0,146.0,350.0,217.0,0.0,7.0,267.0,1.0,30.0,90.0,0.0,1.0,0.0,8.0,0.0,4.0,2.0,136.0,56.0,,0.0,,0.0,32.0,0.0,119.0,1.0,0.0,6.0,74.0,5.0,0.0,292.0,34.0
1400000US17031670100,2,6,56,9,8.0,0.0,3.0,103.0,267.0,71.0,2.0,5.0,138.0,0.0,19.0,34.0,6.0,5.0,0.0,14.0,0.0,1.0,0.0,46.0,178.0,,0.0,,0.0,7.0,0.0,140.0,5.0,0.0,11.0,31.0,3.0,0.0,141.0,54.0
1400000US17031670200,2,6,53,10,17.0,0.0,3.0,138.0,373.0,106.0,2.0,7.0,168.0,3.0,34.0,40.0,1.0,3.0,1.0,16.0,0.0,5.0,0.0,51.0,191.0,,0.0,,0.0,15.0,0.0,102.0,1.0,0.0,15.0,60.0,5.0,0.0,177.0,84.0
1400000US17031670300,1,5,51,7,13.0,0.0,5.0,139.0,403.0,51.0,2.0,5.0,129.0,0.0,38.0,59.0,0.0,4.0,0.0,9.0,2.0,1.0,0.0,37.0,102.0,,0.0,,0.0,16.0,0.0,123.0,6.0,0.0,14.0,59.0,4.0,1.0,185.0,49.0
1400000US17031670400,1,5,52,8,11.0,0.0,1.0,118.0,365.0,66.0,0.0,8.0,186.0,1.0,25.0,46.0,1.0,10.0,0.0,10.0,1.0,2.0,0.0,54.0,103.0,,0.0,,1.0,21.0,0.0,92.0,0.0,0.0,5.0,45.0,10.0,0.0,182.0,49.0
1400000US17031670500,2,5,58,6,16.0,0.0,6.0,124.0,288.0,51.0,2.0,3.0,134.0,0.0,67.0,27.0,7.0,4.0,1.0,7.0,0.0,1.0,4.0,37.0,83.0,,0.0,,0.0,15.0,0.0,77.0,1.0,0.0,4.0,53.0,3.0,0.0,147.0,26.0
1400000US17031670600,2,3,56,6,5.0,0.0,6.0,110.0,305.0,66.0,0.0,11.0,148.0,2.0,10.0,43.0,0.0,2.0,0.0,7.0,0.0,1.0,2.0,42.0,73.0,,0.0,,0.0,13.0,0.0,73.0,0.0,0.0,6.0,33.0,8.0,0.0,179.0,32.0
1400000US17031670700,1,5,57,7,28.0,0.0,3.0,133.0,391.0,60.0,1.0,8.0,155.0,1.0,61.0,52.0,3.0,4.0,0.0,12.0,0.0,4.0,1.0,51.0,117.0,,0.0,,0.0,23.0,0.0,120.0,85.0,0.0,11.0,96.0,3.0,0.0,319.0,53.0
1400000US17031670800,1,6,57,7,27.0,0.0,6.0,194.0,461.0,97.0,0.0,10.0,200.0,1.0,50.0,90.0,2.0,8.0,1.0,33.0,3.0,2.0,0.0,52.0,323.0,,1.0,,0.0,36.0,0.0,188.0,100.0,0.0,20.0,91.0,6.0,1.0,256.0,57.0
1400000US17031670900,2,6,55,9,9.0,0.0,7.0,128.0,352.0,56.0,3.0,6.0,123.0,2.0,21.0,41.0,1.0,4.0,0.0,6.0,0.0,0.0,0.0,34.0,97.0,,0.0,,0.0,16.0,0.0,102.0,7.0,0.0,5.0,49.0,5.0,1.0,179.0,37.0
1400000US17031671100,2,5,51,8,11.0,0.0,0.0,144.0,348.0,60.0,3.0,7.0,129.0,5.0,30.0,33.0,3.0,8.0,1.0,10.0,1.0,0.0,0.0,45.0,88.0,,0.0,,0.0,17.0,0.0,118.0,5.0,0.0,11.0,62.0,4.0,1.0,178.0,51.0
1400000US17031671200,1,4,53,7,10.0,1.0,5.0,188.0,423.0,67.0,0.0,12.0,156.0,2.0,38.0,70.0,3.0,4.0,0.0,12.0,0.0,2.0,0.0,41.0,105.0,,0.0,,0.0,15.0,0.0,101.0,2.0,0.0,20.0,124.0,9.0,2.0,246.0,29.0
1400000US17031671300,2,5,48,8,13.0,0.0,6.0,240.0,620.0,122.0,1.0,6.0,326.0,0.0,34.0,75.0,5.0,9.0,0.0,13.0,1.0,2.0,0.0,78.0,186.0,,1.0,,0.0,26.0,0.0,169.0,1.0,0.0,18.0,58.0,7.0,3.0,263.0,126.0
1400000US17031671400,2,3,44,5,14.0,0.0,7.0,125.0,335.0,62.0,0.0,7.0,197.0,0.0,23.0,47.0,3.0,9.0,0.0,10.0,1.0,3.0,1.0,61.0,90.0,,0.0,,1.0,17.0,0.0,135.0,0.0,0.0,12.0,44.0,3.0,3.0,165.0,64.0
1400000US17031671500,2,4,44,5,36.0,1.0,8.0,275.0,759.0,180.0,2.0,9.0,370.0,1.0,77.0,110.0,15.0,12.0,0.0,29.0,0.0,3.0,1.0,96.0,328.0,,0.0,,1.0,20.0,0.0,230.0,1.0,0.0,20.0,104.0,4.0,0.0,407.0,151.0
1400000US17031671600,2,4,47,4,20.0,0.0,6.0,253.0,649.0,101.0,3.0,12.0,323.0,0.0,59.0,144.0,13.0,10.0,0.0,28.0,0.0,0.0,1.0,85.0,203.0,,0.0,,0.0,13.0,0.0,216.0,3.0,0.0,18.0,173.0,10.0,2.0,526.0,89.0
1400000US17031671800,2,6,44,7,11.0,1.0,3.0,82.0,216.0,49.0,2.0,4.0,115.0,0.0,15.0,33.0,5.0,3.0,0.0,7.0,0.0,0.0,0.0,34.0,68.0,,0.0,,0.0,12.0,0.0,84.0,0.0,0.0,6.0,26.0,2.0,0.0,119.0,47.0
1400000US17031671900,2,5,45,4,9.0,0.0,5.0,100.0,297.0,71.0,2.0,11.0,144.0,1.0,88.0,54.0,0.0,8.0,0.0,14.0,0.0,0.0,0.0,40.0,86.0,,0.0,,0.0,7.0,0.0,118.0,1.0,0.0,7.0,60.0,3.0,1.0,272.0,55.0
1400000US17031672000,2,5,40,4,26.0,1.0,6.0,254.0,691.0,200.0,5.0,16.0,426.0,3.0,42.0,117.0,4.0,6.0,0.0,32.0,2.0,1.0,1.0,119.0,157.0,,0.0,,0.0,36.0,0.0,272.0,7.0,0.0,25.0,97.0,8.0,5.0,373.0,128.0
1400000US17031680500,2,6,58,12,10.0,0.0,5.0,157.0,521.0,103.0,2.0,4.0,224.0,6.0,40.0,49.0,12.0,8.0,0.0,29.0,0.0,1.0,0.0,61.0,451.0,,0.0,,1.0,20.0,0.0,182.0,4.0,1.0,43.0,52.0,7.0,3.0,214.0,74.0
1400000US17031680600,2,6,50,7,13.0,0.0,8.0,136.0,397.0,91.0,2.0,4.0,175.0,0.0,32.0,39.0,9.0,11.0,0.0,14.0,0.0,1.0,3.0,50.0,140.0,,0.0,,0.0,15.0,0.0,135.0,6.0,0.0,9.0,75.0,3.0,1.0,174.0,58.0
1400000US17031680900,4,6,47,9,33.0,0.0,7.0,492.0,1149.0,128.0,2.0,33.0,427.0,2.0,125.0,151.0,10.0,15.0,0.0,25.0,2.0,7.0,0.0,139.0,244.0,,0.0,,0.0,57.0,0.0,341.0,0.0,1.0,46.0,210.0,35.0,7.0,862.0,119.0
1400000US17031681000,2,6,47,6,25.0,1.0,5.0,353.0,809.0,99.0,2.0,7.0,325.0,3.0,210.0,111.0,8.0,14.0,0.0,31.0,1.0,0.0,4.0,113.0,265.0,,0.0,,0.0,23.0,0.0,276.0,2.0,0.0,25.0,154.0,13.0,2.0,500.0,139.0
1400000US17031681100,2,7,49,7,15.0,0.0,7.0,311.0,897.0,173.0,3.0,10.0,354.0,2.0,31.0,89.0,9.0,15.0,0.0,31.0,0.0,3.0,5.0,117.0,232.0,,0.0,,1.0,36.0,0.0,296.0,2.0,0.0,21.0,117.0,14.0,1.0,404.0,158.0
1400000US17031681200,3,5,46,9,25.0,0.0,13.0,272.0,799.0,135.0,2.0,8.0,326.0,2.0,35.0,95.0,2.0,11.0,0.0,35.0,1.0,4.0,0.0,88.0,151.0,,0.0,,0.0,40.0,0.0,234.0,1.0,0.0,21.0,125.0,12.0,2.0,364.0,83.0
1400000US17031681300,3,6,50,8,12.0,0.0,8.0,231.0,712.0,150.0,1.0,15.0,324.0,0.0,28.0,63.0,1.0,13.0,0.0,27.0,2.0,1.0,0.0,71.0,172.0,,0.0,,2.0,27.0,0.0,256.0,94.0,0.0,17.0,112.0,12.0,2.0,251.0,107.0
1400000US17031681400,2,7,47,9,18.0,0.0,10.0,282.0,777.0,171.0,3.0,16.0,407.0,2.0,44.0,97.0,5.0,20.0,0.0,38.0,5.0,4.0,2.0,102.0,224.0,,0.0,,0.0,21.0,0.0,283.0,106.0,0.0,28.0,134.0,7.0,3.0,338.0,137.0
1400000US17031690300,3,4,43,7,20.0,1.0,5.0,201.0,571.0,87.0,1.0,12.0,261.0,1.0,69.0,107.0,2.0,10.0,0.0,20.0,0.0,3.0,0.0,89.0,146.0,,0.0,,0.0,25.0,0.0,148.0,0.0,0.0,16.0,150.0,13.0,2.0,341.0,68.0
1400000US17031690400,2,5,45,6,40.0,0.0,5.0,336.0,819.0,256.0,0.0,22.0,437.0,2.0,41.0,123.0,0.0,14.0,0.0,14.0,1.0,2.0,0.0,151.0,114.0,,0.0,,0.0,26.0,0.0,267.0,0.0,0.0,12.0,187.0,9.0,0.0,475.0,78.0
1400000US17031690500,1,6,45,10,14.0,0.0,1.0,104.0,287.0,58.0,1.0,6.0,143.0,2.0,20.0,37.0,1.0,2.0,0.0,10.0,1.0,3.0,0.0,32.0,40.0,,0.0,,0.0,7.0,0.0,104.0,0.0,0.0,12.0,45.0,5.0,0.0,106.0,23.0
1400000US17031690900,2,6,48,6,51.0,0.0,7.0,262.0,751.0,214.0,1.0,16.0,409.0,2.0,41.0,111.0,1.0,9.0,0.0,12.0,1.0,4.0,3.0,107.0,79.0,,0.0,,0.0,35.0,0.0,252.0,2.0,0.0,14.0,119.0,4.0,2.0,372.0,63.0
1400000US17031691000,2,5,47,5,61.0,0.0,2.0,233.0,548.0,150.0,0.0,6.0,287.0,2.0,50.0,115.0,1.0,6.0,1.0,18.0,0.0,1.0,1.0,92.0,107.0,,0.0,,0.0,17.0,0.0,172.0,0.0,0.0,15.0,165.0,10.0,1.0,433.0,51.0
1400000US17031691100,2,5,45,9,26.0,0.0,6.0,335.0,863.0,147.0,1.0,25.0,419.0,4.0,91.0,112.0,7.0,5.0,0.0,27.0,1.0,1.0,3.0,130.0,212.0,,1.0,,0.0,33.0,0.0,267.0,0.0,0.0,21.0,151.0,9.0,3.0,485.0,136.0
1400000US17031691200,2,5,45,8,26.0,0.0,5.0,337.0,876.0,150.0,9.0,12.0,425.0,3.0,104.0,134.0,4.0,14.0,0.0,36.0,0.0,0.0,3.0,120.0,232.0,,0.0,,1.0,32.0,0.0,226.0,0.0,0.0,16.0,144.0,12.0,5.0,675.0,163.0
1400000US17031691300,2,6,46,6,64.0,0.0,3.0,148.0,386.0,135.0,0.0,12.0,221.0,1.0,38.0,98.0,0.0,7.0,1.0,14.0,1.0,1.0,2.0,91.0,102.0,,0.0,,0.0,21.0,0.0,164.0,0.0,1.0,13.0,93.0,3.0,3.0,467.0,64.0
1400000US17031691400,2,6,46,6,70.0,1.0,3.0,217.0,634.0,134.0,0.0,12.0,336.0,2.0,46.0,114.0,1.0,14.0,0.0,23.0,0.0,2.0,2.0,134.0,125.0,,0.0,,1.0,29.0,0.0,211.0,0.0,0.0,12.0,98.0,10.0,2.0,485.0,53.0
1400000US17031691500,1,6,42,8,34.0,0.0,7.0,267.0,717.0,111.0,1.0,21.0,267.0,1.0,75.0,98.0,2.0,14.0,0.0,24.0,0.0,2.0,2.0,73.0,213.0,,0.0,,0.0,35.0,0.0,238.0,1.0,0.0,39.0,135.0,11.0,3.0,382.0,74.0
1400000US17031700100,1,4,30,3,84.0,0.0,2.0,200.0,388.0,106.0,0.0,4.0,271.0,3.0,49.0,97.0,10.0,4.0,0.0,7.0,2.0,3.0,0.0,131.0,79.0,,0.0,,1.0,14.0,1.0,127.0,0.0,0.0,18.0,86.0,3.0,3.0,338.0,26.0
1400000US17031700200,1,2,19,4,41.0,0.0,3.0,108.0,209.0,91.0,0.0,10.0,179.0,0.0,28.0,94.0,0.0,4.0,0.0,3.0,4.0,1.0,1.0,189.0,31.0,,0.0,,1.0,23.0,0.0,122.0,0.0,0.0,4.0,58.0,5.0,1.0,270.0,20.0
1400000US17031700301,0,2,13,4,40.0,0.0,3.0,79.0,179.0,52.0,0.0,1.0,184.0,0.0,24.0,84.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,81.0,37.0,,0.0,,0.0,11.0,0.0,101.0,0.0,0.0,4.0,46.0,3.0,0.0,239.0,10.0
1400000US17031700302,0,2,10,5,42.0,0.0,3.0,81.0,201.0,98.0,0.0,4.0,170.0,2.0,39.0,79.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,88.0,18.0,,0.0,,0.0,8.0,0.0,79.0,0.0,0.0,8.0,40.0,4.0,1.0,223.0,12.0
1400000US17031700401,0,2,15,6,88.0,0.0,3.0,154.0,373.0,132.0,0.0,8.0,276.0,0.0,38.0,137.0,0.0,5.0,0.0,2.0,2.0,4.0,1.0,114.0,38.0,,0.0,,4.0,34.0,0.0,138.0,0.0,0.0,22.0,78.0,12.0,1.0,380.0,22.0
1400000US17031700402,0,2,12,4,62.0,0.0,4.0,66.0,137.0,73.0,0.0,5.0,145.0,0.0,16.0,61.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,53.0,14.0,,0.0,,1.0,8.0,0.0,86.0,0.0,0.0,6.0,32.0,2.0,2.0,170.0,6.0
1400000US17031700501,0,4,25,2,81.0,0.0,2.0,191.0,474.0,200.0,0.0,10.0,372.0,4.0,39.0,156.0,0.0,7.0,0.0,2.0,2.0,4.0,1.0,103.0,34.0,,0.0,,2.0,22.0,0.0,171.0,0.0,0.0,7.0,100.0,12.0,2.0,463.0,33.0
1400000US17031700502,0,4,24,2,8.0,0.0,1.0,50.0,114.0,41.0,0.0,1.0,110.0,0.0,20.0,94.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,37.0,14.0,,0.0,,3.0,4.0,0.0,75.0,0.0,0.0,2.0,32.0,1.0,2.0,184.0,6.0
1400000US17031710100,1,5,47,10,15.0,0.0,3.0,142.0,360.0,55.0,2.0,3.0,165.0,0.0,40.0,54.0,1.0,1.0,0.0,13.0,1.0,1.0,1.0,50.0,95.0,,0.0,,0.0,9.0,0.0,130.0,2.0,0.0,16.0,56.0,3.0,2.0,311.0,60.0
1400000US17031710200,2,5,42,8,22.0,0.0,12.0,489.0,1205.0,275.0,3.0,20.0,546.0,1.0,136.0,161.0,2.0,12.0,0.0,28.0,1.0,9.0,2.0,169.0,192.0,,0.0,,1.0,49.0,0.0,321.0,24.0,1.0,39.0,210.0,15.0,3.0,568.0,156.0
1400000US17031710300,2,4,40,5,15.0,0.0,4.0,131.0,308.0,97.0,2.0,5.0,144.0,2.0,13.0,30.0,0.0,3.0,0.0,6.0,0.0,1.0,0.0,38.0,54.0,,0.0,,0.0,11.0,0.0,106.0,0.0,0.0,6.0,49.0,2.0,2.0,172.0,34.0
1400000US17031710400,2,5,42,6,42.0,0.0,6.0,347.0,827.0,304.0,0.0,17.0,454.0,2.0,115.0,190.0,0.0,12.0,0.0,22.0,0.0,2.0,1.0,123.0,171.0,,0.0,,1.0,43.0,0.0,279.0,0.0,0.0,20.0,182.0,9.0,4.0,710.0,108.0
1400000US17031710500,1,5,39,6,59.0,0.0,4.0,300.0,872.0,214.0,1.0,22.0,392.0,2.0,125.0,142.0,5.0,11.0,0.0,35.0,1.0,1.0,0.0,115.0,223.0,,0.0,,0.0,41.0,0.0,276.0,0.0,0.0,47.0,203.0,13.0,2.0,508.0,82.0
1400000US17031710600,1,5,39,7,14.0,0.0,2.0,158.0,380.0,99.0,1.0,8.0,186.0,1.0,52.0,66.0,2.0,7.0,0.0,13.0,0.0,2.0,0.0,67.0,100.0,,0.0,,0.0,20.0,0.0,149.0,0.0,0.0,8.0,80.0,7.0,0.0,315.0,46.0
1400000US17031710700,1,6,40,7,31.0,0.0,1.0,215.0,454.0,131.0,0.0,15.0,287.0,1.0,70.0,126.0,2.0,5.0,0.0,14.0,0.0,2.0,1.0,67.0,120.0,,0.0,,0.0,31.0,0.0,180.0,0.0,0.0,9.0,106.0,5.0,1.0,412.0,85.0
1400000US17031710800,1,4,42,8,45.0,0.0,8.0,405.0,1007.0,164.0,7.0,20.0,493.0,2.0,177.0,154.0,1.0,7.0,0.0,52.0,3.0,7.0,4.0,149.0,274.0,,0.0,,0.0,50.0,0.0,337.0,2.0,0.0,34.0,189.0,10.0,1.0,658.0,140.0
1400000US17031710900,1,5,43,5,36.0,0.0,7.0,252.0,560.0,87.0,0.0,15.0,278.0,2.0,48.0,176.0,3.0,4.0,0.0,25.0,1.0,1.0,0.0,81.0,155.0,,0.0,,0.0,17.0,0.0,158.0,4.0,1.0,22.0,114.0,7.0,2.0,1153.0,96.0
1400000US17031711000,1,5,39,6,24.0,1.0,9.0,272.0,634.0,130.0,3.0,27.0,404.0,2.0,53.0,124.0,10.0,8.0,0.0,19.0,1.0,1.0,4.0,120.0,201.0,,0.0,,0.0,20.0,0.0,230.0,0.0,0.0,34.0,96.0,3.0,1.0,367.0,137.0
1400000US17031711100,1,3,40,7,33.0,0.0,5.0,187.0,379.0,90.0,0.0,10.0,232.0,0.0,87.0,101.0,0.0,11.0,0.0,15.0,0.0,1.0,4.0,72.0,128.0,,1.0,,0.0,25.0,0.0,149.0,7.0,0.0,12.0,94.0,3.0,1.0,332.0,74.0
1400000US17031711200,1,4,33,5,35.0,0.0,1.0,213.0,508.0,125.0,2.0,9.0,290.0,1.0,55.0,196.0,0.0,14.0,1.0,12.0,1.0,2.0,0.0,81.0,139.0,,0.0,,0.0,21.0,0.0,190.0,3.0,0.0,10.0,117.0,9.0,4.0,391.0,59.0
1400000US17031711300,1,3,31,7,24.0,0.0,2.0,82.0,201.0,57.0,0.0,3.0,129.0,1.0,16.0,81.0,1.0,6.0,0.0,9.0,0.0,1.0,5.0,57.0,36.0,,0.0,,0.0,6.0,0.0,64.0,0.0,0.0,4.0,45.0,2.0,1.0,183.0,24.0
1400000US17031711400,1,3,37,8,59.0,1.0,4.0,179.0,501.0,115.0,1.0,16.0,266.0,2.0,38.0,100.0,0.0,4.0,0.0,14.0,0.0,1.0,1.0,101.0,182.0,,0.0,,0.0,31.0,0.0,184.0,0.0,0.0,13.0,91.0,3.0,4.0,306.0,75.0
1400000US17031711500,1,6,41,6,6.0,0.0,3.0,132.0,336.0,83.0,0.0,4.0,169.0,1.0,18.0,75.0,1.0,6.0,0.0,11.0,0.0,0.0,0.0,53.0,44.0,,0.0,,0.0,22.0,0.0,141.0,0.0,0.0,3.0,44.0,2.0,0.0,180.0,30.0
1400000US17031720100,0,4,26,4,56.0,0.0,1.0,23.0,39.0,72.0,0.0,0.0,57.0,0.0,35.0,92.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,4.0,,0.0,,1.0,4.0,0.0,49.0,0.0,0.0,0.0,7.0,2.0,0.0,205.0,2.0
1400000US17031720200,1,3,28,6,60.0,0.0,6.0,105.0,152.0,54.0,0.0,4.0,194.0,0.0,86.0,119.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,40.0,20.0,,0.0,,0.0,15.0,0.0,97.0,0.0,0.0,6.0,25.0,3.0,1.0,372.0,11.0
1400000US17031720300,1,3,25,7,61.0,0.0,0.0,48.0,95.0,76.0,0.0,0.0,121.0,0.0,28.0,111.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,8.0,,0.0,,0.0,13.0,0.0,81.0,0.0,0.0,2.0,15.0,5.0,1.0,266.0,2.0
1400000US17031720400,1,3,17,5,25.0,0.0,0.0,13.0,21.0,25.0,0.0,0.0,44.0,0.0,9.0,36.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,14.0,6.0,,0.0,,0.0,2.0,0.0,28.0,0.0,0.0,3.0,14.0,1.0,1.0,85.0,0.0
1400000US17031720500,1,3,16,5,47.0,0.0,0.0,17.0,51.0,18.0,0.0,1.0,50.0,0.0,18.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,11.0,0.0,,0.0,,0.0,0.0,0.0,18.0,0.0,0.0,2.0,7.0,1.0,0.0,93.0,0.0
1400000US17031720600,1,3,25,7,24.0,0.0,0.0,13.0,33.0,18.0,0.0,0.0,43.0,0.0,11.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,17.0,3.0,,0.0,,0.0,5.0,0.0,16.0,0.0,0.0,1.0,4.0,1.0,0.0,113.0,0.0
1400000US17031720700,1,4,31,7,34.0,0.0,1.0,69.0,116.0,101.0,0.0,4.0,117.0,0.0,25.0,87.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,30.0,21.0,,0.0,,0.0,18.0,0.0,76.0,0.0,0.0,1.0,17.0,4.0,0.0,197.0,2.0
1400000US17031730100,1,6,39,7,12.0,0.0,0.0,89.0,195.0,61.0,0.0,3.0,146.0,0.0,27.0,77.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,60.0,57.0,,0.0,,0.0,19.0,0.0,114.0,0.0,0.0,3.0,42.0,3.0,0.0,230.0,30.0
1400000US17031730201,1,3,32,7,55.0,0.0,6.0,260.0,721.0,187.0,1.0,17.0,455.0,3.0,114.0,216.0,2.0,8.0,0.0,22.0,0.0,10.0,1.0,139.0,157.0,,0.0,,0.0,38.0,0.0,293.0,0.0,0.0,13.0,152.0,13.0,3.0,769.0,60.0
1400000US17031730202,1,4,39,6,18.0,0.0,3.0,115.0,265.0,119.0,1.0,5.0,207.0,1.0,44.0,105.0,0.0,6.0,0.0,6.0,0.0,3.0,0.0,73.0,66.0,,1.0,,0.0,15.0,0.0,126.0,0.0,0.0,5.0,47.0,4.0,0.0,247.0,27.0
1400000US17031730300,0,3,30,6,34.0,0.0,0.0,34.0,114.0,40.0,0.0,2.0,85.0,0.0,7.0,34.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,26.0,24.0,,0.0,,0.0,5.0,0.0,55.0,1.0,0.0,3.0,18.0,0.0,0.0,127.0,11.0
1400000US17031730400,0,4,36,8,28.0,0.0,0.0,197.0,559.0,94.0,2.0,18.0,298.0,2.0,43.0,158.0,3.0,14.0,0.0,10.0,1.0,4.0,2.0,82.0,85.0,,0.0,,1.0,35.0,0.0,228.0,0.0,0.0,7.0,103.0,17.0,6.0,436.0,35.0
1400000US17031730500,0,3,42,7,27.0,0.0,3.0,245.0,520.0,164.0,0.0,11.0,419.0,3.0,161.0,134.0,2.0,10.0,0.0,19.0,0.0,6.0,0.0,191.0,157.0,,0.0,,1.0,30.0,0.0,279.0,1.0,0.0,10.0,122.0,12.0,2.0,498.0,82.0
1400000US17031730600,1,4,36,6,33.0,0.0,1.0,124.0,290.0,98.0,1.0,4.0,215.0,0.0,38.0,122.0,3.0,6.0,0.0,8.0,2.0,2.0,0.0,83.0,52.0,,0.0,,1.0,23.0,0.0,160.0,0.0,0.0,13.0,34.0,2.0,0.0,251.0,25.0
1400000US17031730700,1,5,34,4,36.0,0.0,1.0,181.0,433.0,99.0,0.0,7.0,219.0,1.0,27.0,97.0,0.0,4.0,1.0,11.0,0.0,4.0,0.0,60.0,48.0,,0.0,,1.0,26.0,0.0,129.0,0.0,0.0,34.0,53.0,5.0,0.0,280.0,24.0
1400000US17031740100,1,2,9,3,59.0,1.0,1.0,39.0,117.0,23.0,0.0,2.0,64.0,0.0,21.0,71.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,17.0,12.0,,0.0,,0.0,15.0,0.0,66.0,0.0,0.0,2.0,12.0,0.0,1.0,188.0,5.0
1400000US17031740200,0,1,7,1,42.0,0.0,0.0,37.0,71.0,22.0,0.0,5.0,71.0,0.0,40.0,101.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,10.0,,0.0,,0.0,20.0,0.0,41.0,0.0,0.0,2.0,5.0,3.0,0.0,189.0,0.0
1400000US17031740300,0,1,6,2,46.0,1.0,0.0,36.0,103.0,33.0,0.0,1.0,82.0,0.0,19.0,75.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,14.0,10.0,,0.0,,0.0,10.0,0.0,52.0,0.0,0.0,3.0,8.0,2.0,0.0,154.0,0.0
1400000US17031740400,0,1,5,1,37.0,0.0,2.0,60.0,103.0,34.0,0.0,2.0,98.0,0.0,27.0,67.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,9.0,11.0,,0.0,,1.0,14.0,0.0,73.0,0.0,0.0,2.0,5.0,3.0,1.0,136.0,1.0
1400000US17031750100,1,5,32,6,26.0,0.0,3.0,162.0,383.0,110.0,0.0,11.0,280.0,1.0,46.0,148.0,0.0,9.0,0.0,11.0,2.0,1.0,0.0,99.0,80.0,,0.0,,0.0,24.0,0.0,185.0,0.0,0.0,11.0,46.0,7.0,1.0,271.0,45.0
1400000US17031750200,1,4,28,7,28.0,0.0,0.0,47.0,99.0,38.0,0.0,2.0,81.0,1.0,20.0,71.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,22.0,27.0,,0.0,,0.0,15.0,0.0,61.0,0.0,0.0,2.0,20.0,3.0,0.0,171.0,7.0
1400000US17031750300,1,2,16,6,41.0,0.0,1.0,24.0,53.0,36.0,0.0,1.0,64.0,1.0,19.0,56.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,3.0,,0.0,,0.0,0.0,0.0,41.0,0.0,0.0,0.0,5.0,4.0,0.0,128.0,2.0
1400000US17031750400,1,2,15,3,38.0,0.0,0.0,36.0,80.0,55.0,0.0,2.0,98.0,0.0,35.0,78.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,17.0,9.0,,0.0,,0.0,15.0,0.0,40.0,0.0,0.0,0.0,12.0,1.0,0.0,228.0,5.0
1400000US17031750500,1,3,23,6,74.0,0.0,4.0,303.0,681.0,112.0,1.0,9.0,342.0,0.0,97.0,269.0,1.0,6.0,0.0,9.0,3.0,4.0,1.0,103.0,118.0,,1.0,,2.0,57.0,0.0,260.0,0.0,2.0,60.0,65.0,10.0,1.0,1081.0,36.0
1400000US17031750600,1,5,31,6,37.0,0.0,3.0,231.0,560.0,119.0,2.0,8.0,323.0,2.0,58.0,137.0,0.0,7.0,0.0,14.0,1.0,3.0,2.0,92.0,97.0,,0.0,,0.0,28.0,0.0,234.0,0.0,0.0,14.0,84.0,4.0,3.0,438.0,55.0
1400000US17031760801,0,1,3,1,124.0,0.0,1.0,24.0,90.0,24.0,0.0,6.0,90.0,2.0,15.0,55.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,3.0,,0.0,,0.0,3.0,1.0,54.0,0.0,0.0,5.0,13.0,1.0,0.0,120.0,2.0
